idVariable,fecha,valor
6,13/12/2017,"28,75"
6,14/12/2017,"28,75"
6,15/12/2017,"28,75"
6,18/12/2017,"28,75"
6,19/12/2017,"28,75"
6,20/12/2017,"28,75"
6,21/12/2017,"28,75"
6,22/12/2017,"28,75"
6,26/12/2017,"28,75"
6,27/12/2017,"28,75"
6,28/12/2017,"28,75"
6,29/12/2017,"28,75"
6,02/01/2018,"28,75"
6,03/01/2018,"28,75"
6,04/01/2018,"28,75"
6,05/01/2018,"28,75"
6,08/01/2018,"28,75"
6,09/01/2018,"28,75"
6,10/01/2018,28
6,11/01/2018,28
6,12/01/2018,28
6,15/01/2018,28
6,16/01/2018,28
6,17/01/2018,28
6,18/01/2018,28
6,19/01/2018,28
6,22/01/2018,28
6,23/01/2018,28
6,24/01/2018,"27,25"
6,25/01/2018,"27,25"
6,26/01/2018,"27,25"
6,29/01/2018,"27,25"
6,30/01/2018,"27,25"
6,31/01/2018,"27,25"
6,01/02/2018,"27,25"
6,02/02/2018,"27,25"
6,05/02/2018,"27,25"
6,06/02/2018,"27,25"
6,07/02/2018,"27,25"
6,08/02/2018,"27,25"
6,09/02/2018,"27,25"
6,14/02/2018,"27,25"
6,15/02/2018,"27,25"
6,16/02/2018,"27,25"
6,19/02/2018,"27,25"
6,20/02/2018,"27,25"
6,21/02/2018,"27,25"
6,22/02/2018,"27,25"
6,23/02/2018,"27,25"
6,26/02/2018,"27,25"
6,27/02/2018,"27,25"
6,28/02/2018,"27,25"
6,01/03/2018,"27,25"
6,02/03/2018,"27,25"
6,05/03/2018,"27,25"
6,06/03/2018,"27,25"
6,07/03/2018,"27,25"
6,08/03/2018,"27,25"
6,09/03/2018,"27,25"
6,12/03/2018,"27,25"
6,13/03/2018,"27,25"
6,14/03/2018,"27,25"
6,15/03/2018,"27,25"
6,16/03/2018,"27,25"
6,19/03/2018,"27,25"
6,20/03/2018,"27,25"
6,21/03/2018,"27,25"
6,22/03/2018,"27,25"
6,23/03/2018,"27,25"
6,26/03/2018,"27,25"
6,27/03/2018,"27,25"
6,28/03/2018,"27,25"
6,03/04/2018,"27,25"
6,04/04/2018,"27,25"
6,05/04/2018,"27,25"
6,06/04/2018,"27,25"
6,09/04/2018,"27,25"
6,10/04/2018,"27,25"
6,11/04/2018,"27,25"
6,12/04/2018,"27,25"
6,13/04/2018,"27,25"
6,16/04/2018,"27,25"
6,17/04/2018,"27,25"
6,18/04/2018,"27,25"
6,19/04/2018,"27,25"
6,20/04/2018,"27,25"
6,23/04/2018,"27,25"
6,24/04/2018,"27,25"
6,25/04/2018,"27,25"
6,26/04/2018,"27,25"
6,27/04/2018,"30,25"
6,02/05/2018,"30,25"
6,03/05/2018,"33,25"
6,04/05/2018,40
6,07/05/2018,40
6,08/05/2018,40
6,09/05/2018,40
6,10/05/2018,40
6,11/05/2018,40
6,14/05/2018,40
6,15/05/2018,40
6,16/05/2018,40
6,17/05/2018,40
6,18/05/2018,40
6,21/05/2018,40
6,22/05/2018,40
6,23/05/2018,40
6,24/05/2018,40
6,28/05/2018,40
6,29/05/2018,40
6,30/05/2018,40
6,31/05/2018,40
6,01/06/2018,40
6,04/06/2018,40
6,05/06/2018,40
6,06/06/2018,40
6,07/06/2018,40
6,08/06/2018,40
6,11/06/2018,40
6,12/06/2018,40
6,13/06/2018,40
6,14/06/2018,40
6,15/06/2018,40
6,18/06/2018,40
6,19/06/2018,40
6,21/06/2018,40
6,22/06/2018,40
6,25/06/2018,40
6,26/06/2018,40
6,27/06/2018,40
6,28/06/2018,40
6,29/06/2018,40
6,02/07/2018,40
6,03/07/2018,40
6,04/07/2018,40
6,05/07/2018,40
6,06/07/2018,40
6,10/07/2018,40
6,11/07/2018,40
6,12/07/2018,40
6,13/07/2018,40
6,16/07/2018,40
6,17/07/2018,40
6,18/07/2018,40
6,19/07/2018,40
6,20/07/2018,40
6,23/07/2018,40
6,24/07/2018,40
6,25/07/2018,40
6,26/07/2018,40
6,27/07/2018,40
6,30/07/2018,40
6,31/07/2018,40
6,01/08/2018,40
6,02/08/2018,40
6,03/08/2018,40
6,06/08/2018,40
6,07/08/2018,40
6,08/08/2018,40
6,09/08/2018,40
6,10/08/2018,40
6,13/08/2018,45
6,14/08/2018,45
6,15/08/2018,45
6,16/08/2018,45
6,17/08/2018,45
6,21/08/2018,45
6,22/08/2018,45
6,23/08/2018,45
6,24/08/2018,45
6,27/08/2018,45
6,28/08/2018,45
6,29/08/2018,45
6,30/08/2018,60
6,31/08/2018,60
6,03/09/2018,60
6,04/09/2018,60
6,05/09/2018,60
6,06/09/2018,60
6,07/09/2018,60
6,10/09/2018,60
6,11/09/2018,60
6,12/09/2018,60
6,13/09/2018,60
6,14/09/2018,60
6,17/09/2018,60
6,18/09/2018,60
6,19/09/2018,60
6,20/09/2018,60
6,21/09/2018,60
6,24/09/2018,60
6,25/09/2018,60
6,26/09/2018,60
6,27/09/2018,60
6,28/09/2018,65
6,01/10/2018,"67,18"
6,02/10/2018,"69,47"
6,03/10/2018,"71,27"
6,04/10/2018,"72,83"
6,05/10/2018,"73,31"
6,08/10/2018,"73,52"
6,09/10/2018,"72,6"
6,10/10/2018,"72,41"
6,11/10/2018,"72,73"
6,12/10/2018,72
6,16/10/2018,"72,2"
6,17/10/2018,"72,66"
6,18/10/2018,"72,54"
6,19/10/2018,"72,88"
6,22/10/2018,"71,73"
6,23/10/2018,"71,39"
6,24/10/2018,"71,87"
6,25/10/2018,"71,94"
6,26/10/2018,"71,76"
6,29/10/2018,"70,63"
6,30/10/2018,"70,05"
6,31/10/2018,"68,05"
6,01/11/2018,"68,8"
6,02/11/2018,"68,52"
6,05/11/2018,"68,2"
6,07/11/2018,"67,43"
6,08/11/2018,"67,13"
6,09/11/2018,"66,65"
6,12/11/2018,"65,77"
6,13/11/2018,"65,04"
6,14/11/2018,"63,29"
6,15/11/2018,"62,5"
6,16/11/2018,"62,21"
6,20/11/2018,"62,12"
6,21/11/2018,"61,95"
6,22/11/2018,"61,7"
6,23/11/2018,"61,41"
6,26/11/2018,"61,24"
6,27/11/2018,"61,25"
6,28/11/2018,"61,2"
6,29/11/2018,"60,75"
6,03/12/2018,"60,28"
6,04/12/2018,60
6,05/12/2018,"59,1"
